"","player_id","player"
"1688",2730,"Dwight Howard"
"1689",77066,"Greg Howard"
"1690",2572,"Josh Howard"
"1691",436,"Juwan Howard"
"1692",77067,"Mo Howard"
"1693",77069,"Otis Howard"
"1694",1128,"Stephen Howard"
"1695",77070,"Bailey Howell"
"1696",77072,"Bob Hubbard"
"1697",77071,"Phil Hubbard"
"1698",201991,"Lester Hudson"
"1699",77074,"Lou Hudson"
"1700",1607,"Troy Hudson"
"1701",1626273,"Marcelo Huertas"
"1702",203962,"Josh Huestis"
"1703",1572,"Nate Huffman"
"1704",77076,"Alfredrick Hughes"
"1705",77077,"Eddie Hughes"
"1706",77078,"Kim Hughes"
"1707",1716,"Larry Hughes"
"1708",1965,"Rick Hughes"
"1709",203133,"Robbie Hummel"
"1710",77080,"John Hummer"
"1711",2415,"Ryan Humphrey"
"1712",77081,"Jay Humphries"
"1713",2743,"Kris Humphries"
"1714",77082,"Rod Hundley"
"1715",2599,"Brandon Hunter"
"1716",77083,"Cedric Hunter"
"1717",201805,"Chris Hunter"
"1718",77084,"Les Hunter"
"1719",283,"Lindsey Hunter"
"1720",201629,"Othello Hunter"
"1721",1626154,"RJ Hunter"
"1722",2212,"Steven Hunter"
"1723",310,"Bobby Hurley"
"1724",77086,"Roy Hurley"
"1725",77087,"Geoff Huston"
"1726",77088,"Paul Huston"
"1727",77089,"Mel Hutchins"
"1728",77090,"Joe Hutton"
"1729",77091,"Greg Hyder"
"1730",77092,"Marc Iavaroni"
"1731",201586,"Serge Ibaka"
"1732",2738,"Andre Iguodala"
"1733",980,"Zydrunas Ilgauskas"
"1734",101148,"Mile Ilic"
"1735",101141,"Ersan Ilyasova"
"1736",77093,"Darrall Imhoff"
"1737",77094,"Tom Ingelsby"
"1738",204060,"Joe Ingles"
"1739",203996,"Damien Inglis"
"1740",1627742,"Brandon Ingram"
"1741",77095,"Joel Ingram"
"1742",77096,"Byron Irvin"
"1743",202681,"Kyrie Irving"
"1744",77097,"Dan Issel"
"1745",77098,"Mike Iuzzolino"
"1746",947,"Allen Iverson"
"1747",2767,"Royal Ivey"
"1748",101127,"Jarrett Jack"
"1749",77099,"Al Jackson"
"1750",1517,"Bobby Jackson"
"1751",202132,"Cedric Jackson"
"1752",201616,"Darnell Jackson"
"1753",1627743,"Demetrius Jackson"
"1754",77101,"Greg Jackson"
"1755",1114,"Jaren Jackson"
"1756",1983,"Jermaine Jackson"
"1757",754,"Jim Jackson"
"1758",77103,"Lucious Jackson"
"1759",2739,"Luke Jackson"
"1760",1531,"Marc Jackson"
"1761",349,"Mark Jackson"
"1762",77104,"Michael Jackson"
"1763",77105,"Myron Jackson"
"1764",77106,"Phil Jackson"
"1765",77107,"Ralph Jackson"
"1766",1872,"Randell Jackson"
"1767",202704,"Reggie Jackson"
"1768",77109,"Stanley Jackson"
"1769",1536,"Stephen Jackson"
"1770",77100,"Tony Jackson"
"1771",77110,"Tracy Jackson"
"1772",77111,"Wardell Jackson"
"1773",77112,"Winfred Jacobs"
"1774",2418,"Casey Jacobsen"
"1775",1734,"Sam Jacobson"
"1776",77114,"Dave Jamerson"
"1777",77115,"Aaron James"
"1778",203108,"Bernard James"
"1779",202345,"Damion James"
"1780",77116,"Gene James"
"1781",1080,"Henry James"
"1782",1744,"Jerome James"
"1783",2544,"LeBron James"
"1784",2229,"Mike James"
"1785",1906,"Tim James"
"1786",1712,"Antawn Jamison"
"1787",1942,"Harold Jamison"
"1788",77120,"John Janisch"
"1789",77122,"Howie Janotta"
"1790",2060,"Marko Jaric"
"1791",77123,"Tony Jaros"
"1792",101180,"Sarunas Jasikevicius"
"1793",201605,"Nathan Jawai"
"1794",77125,"Buddy Jeannette"
"1795",77126,"Abdul Jeelani"
"1796",2423,"Chris Jefferies"
"1797",201785,"Othyus Jeffers"
"1798",2744,"Al Jefferson"
"1799",203928,"Cory Jefferson"
"1800",200971,"Dontell Jefferson"
"1801",2210,"Richard Jefferson"
"1802",2407,"Jared Jeffries"
"1803",202724,"Charles Jenkins"
"1804",2798,"Horace Jenkins"
"1805",203098,"John Jenkins"
"1806",201943,"Brandon Jennings"
"1807",24,"Keith Jennings"
"1808",1137,"Chris Jent"
"1809",77129,"Les Jepsen"
"1810",201973,"Jonas Jerebko"
"1811",201998,"Curtis Jerrells"
"1812",203511,"Grant Jerrett"
"1813",200817,"Pooh Jeter"
"1814",2639,"Britton Johnsen"
"1815",200792,"Alexander Johnson"
"1816",101161,"Amir Johnson"
"1817",77131,"Andy Johnson"
"1818",1533,"Anthony Johnson"
"1819",202356,"Armon Johnson"
"1820",77132,"Arnie Johnson"
"1821",422,"Avery Johnson"
"1822",1627744,"Brice Johnson"
"1823",77130,"Buck Johnson"
"1824",201291,"Carldell Johnson"
"1825",77133,"Charlie Johnson"
"1826",202419,"Chris Johnson"
"1827",203187,"Chris Johnson"
"1828",77135,"Clay Johnson"
"1829",77136,"Clemon Johnson"
"1830",683,"Darryl Johnson"
"1831",77138,"Dave Johnson"
"1832",77139,"David Johnson"
"1833",1746,"DeMarco Johnson"
"1834",77141,"Dennis Johnson"
"1835",2035,"DerMarr Johnson"
"1836",698,"Eddie Johnson"
"1837",77144,"Eddie Johnson"
"1838",77145,"Eric Johnson"
"1839",911,"Ervin Johnson"
"1840",77146,"Frank Johnson"
"1841",77147,"George Johnson"
"1842",77148,"George Johnson"
"1843",77149,"George Johnson"
"1844",77150,"Gus Johnson"
"1845",77151,"Harold Johnson"
"1846",201274,"Ivan Johnson"
"1847",202707,"JaJuan Johnson"
"1848",201949,"James Johnson"
"1849",2207,"Joe Johnson"
"1850",77152,"John Johnson"
"1851",77153,"Kannard Johnson"
"1852",2256,"Ken Johnson"
"1853",77154,"Ken Johnson"
"1854",134,"Kevin Johnson"
"1855",913,"Larry Johnson"
"1856",77156,"Larry Johnson"
"1857",77158,"Lee Johnson"
"1858",2669,"Linton Johnson"
"1859",77159,"Lynbert Johnson"
"1860",77142,"Magic Johnson"
"1861",77160,"Marques Johnson"
"1862",77168,"Mickey Johnson"
"1863",77161,"Neil Johnson"
"1864",203910,"Nick Johnson"
"1865",77162,"Ollie Johnson"
"1866",203111,"Orlando Johnson"
"1867",77163,"Reggie Johnson"
"1868",77164,"Rich Johnson"
"1869",77165,"Ron Johnson"
"1870",1626169,"Stanley Johnson"
"1871",77166,"Steffond Johnson"
"1872",77134,"Steve Johnson"
"1873",201234,"Trey Johnson"
"1874",204020,"Tyler Johnson"
"1875",77167,"Vinnie Johnson"
"1876",202325,"Wesley Johnson"
"1877",203130,"Darius Johnson-Odom"
"1878",77170,"Nate Johnston"
"1879",77169,"Neil Johnston"
"1880",77171,"Jim Johnstone"
"1881",203999,"Nikola Jokic"
"1882",77172,"Howie Jolliff"
"1883",2264,"Alvin Jones"
"1884",77173,"Anthony Jones"
"1885",77174,"Askia Jones"
"1886",77180,"Bill Jones"
"1887",77193,"Bobby Jones"
"1888",200784,"Bobby Jones"
"1889",77175,"Caldwell Jones"
"1890",279,"Charles Jones"
"1891",77178,"Charles Jones"
"1892",1869,"Charles R. Jones"
"1893",2563,"Dahntay Jones"
"1894",1627745,"Damian Jones"
"1895",1800,"Damon Jones"
"1896",203199,"DeQuan Jones"
"1897",202346,"Dominique Jones"
"1898",963,"Dontae' Jones"
"1899",101204,"Dwayne Jones"
"1900",77182,"Dwight Jones"
"1901",77183,"Earl Jones"
"1902",224,"Eddie Jones"
"1903",77184,"Edgar Jones"
"1904",2410,"Fred Jones"
"1905",77185,"Jake Jones"
"1906",2592,"James Jones"
"1907",77186,"Jimmy Jones"
"1908",77187,"Johnny Jones"
"1909",1908,"Jumaine Jones"
"1910",77188,"K.C. Jones"
"1911",203158,"Kevin Jones"
"1912",77200,"Larry Jones"
"1913",77189,"Major Jones"
"1914",2891,"Mark Jones"
"1915",77195,"Nick Jones"
"1916",77191,"Ozell Jones"
"1917",203103,"Perry Jones"
"1918",461,"Popeye Jones"
"1919",77192,"Rich Jones"
"1920",77194,"Robin Jones"
"1921",77196,"Sam Jones"
"1922",2652,"Shelton Jones"
"1923",200780,"Solomon Jones"
"1924",77197,"Steve Jones"
"1925",203093,"Terrence Jones"
"1926",1626145,"Tyus Jones"
"1927",77198,"Wali Jones"
"1928",77199,"Wallace Jones"
"1929",77201,"Wil Jones"
"1930",77202,"Willie Jones"
"1931",77203,"Willie Jones"
"1932",1627884,"Derrick Jones, Jr."
"1933",1817,"Adonis Jordan"
"1934",201599,"DeAndre Jordan"
"1935",77205,"Eddie Jordan"
"1936",202366,"Jerome Jordan"
"1937",893,"Michael Jordan"
"1938",674,"Reggie Jordan"
"1939",77208,"Thomas Jordan"
"1940",77209,"Walter Jordan"
"1941",77210,"Phil Jordon"
"1942",77211,"Johnny Jorgensen"
"1943",77212,"Noble Jorgensen"
"1944",77213,"Roger Jorgensen"
"1945",202709,"Cory Joseph"
"1946",2123,"Garth Joseph"
"1947",203126,"Kris Joseph"
"1948",77214,"Yvon Joseph"
"1949",77215,"Jeff Judkins"
"1950",77217,"Edwin Kachan"
"1951",77218,"George Kaftan"
"1952",77219,"Ed Kalafat"
"1953",2549,"Chris Kaman"
"1954",1626163,"Frank Kaminsky"
"1955",202683,"Enes Kanter"
"1956",77221,"Ralph Kaplowitz"
"1957",2574,"Jason Kapono"
"1958",77222,"Tony Kappen"
"1959",203508,"Sergey Karasev"
"1960",201207,"Coby Karl"
"1961",77223,"George Karl"
"1962",77225,"Ed Kasid"
"1963",2435,"Mario Kasun"
"1964",77226,"Leo Katkaveck"
"1965",77227,"Bob Kauffman"
"1966",201619,"Sasha Kaun"
"1967",77228,"Wilbert Kautz"
"1968",77229,"Clarence Kea"
"1969",77230,"Michael Kearns"
"1970",77231,"Tommy Kearns"
"1971",228,"Adam Keefe"
"1972",77233,"Harold Keeling"
"1973",77234,"Ken Keller"
"1974",77235,"Rich Kelley"
"1975",77236,"Clark Kellogg"
"1976",77237,"Gerard Kelly"
"1977",203527,"Ryan Kelly"
"1978",77238,"Tom Kelly"
"1979",77239,"Greg Kelser"
"1980",77240,"Ben Kelso"
"1981",431,"Shawn Kemp"
"1982",1118,"Tim Kempton"
"1983",77242,"Frank Kendrick"
"1984",202810,"D.J. Kennedy"
"1985",77243,"Eugene Kennedy"
"1986",77244,"Joe Kennedy"
"1987",77245,"William Kennedy"
"1988",77246,"Larry Kenon"
"1989",77247,"Bill Kenville"
"1990",1801,"Jonathan Kerner"
"1991",77248,"Johnny Kerr"
"1992",70,"Steve Kerr"
"1993",77249,"Jack Kerris"
"1994",760,"Jerome Kersey"
"1995",77251,"Alec Kessler"
"1996",1930,"Lari Ketner"
"1997",705,"Randolph Keys"
"1998",2751,"Viktor Khryapa"
"1999",467,"Jason Kidd"
"2000",77254,"Warren Kidd"
"2001",203077,"Michael Kidd-Gilchrist"
"2002",77255,"Irv Kiffin"
"2003",77256,"Jack Kiley"
"2004",77257,"Ernie Killum"
"2005",77258,"Carl Kilpatrick"
"2006",203930,"Sean Kilpatrick"
"2007",77259,"Toby Kimball"
"2008",77260,"Bo Kimble"
"2009",77261,"Stan Kimbrough"
"2010",77262,"Chad Kinch"
"2011",77263,"Albert King"
"2012",77264,"Bernard King"
"2013",12,"Chris King"
"2014",77266,"Dan King"
"2015",701,"Frankie King"
"2016",77268,"George King"
"2017",1562,"Gerard King"
"2018",77270,"Jim King"
"2019",728,"Jimmy King"
"2020",77272,"Maury King"
"2021",77273,"Reggie King"
"2022",1101,"Rich King"
"2023",351,"Stacey King"
"2024",77276,"Tom King"
"2025",77277,"Bob Kinney"
"2026",200814,"Tarence Kinsey"
"2027",1905,"Andrei Kirilenko"
"2028",203945,"Alex Kirk"
"2029",77278,"Walt Kirk"
"2030",77279,"Doug Kistler"
"2031",77280,"Curtis Kitchen"
"2032",1123,"Greg Kite"
"2033",954,"Kerry Kittles"
"2034",170,"Joe Kleine"
"2035",101132,"Linas Kleiza"
"2036",77283,"Leo Klier"
"2037",77284,"Herm Klotz"
"2038",77285,"Duane Klueh"
"2039",77290,"Billy Knight"
"2040",77287,"Bob Knight"
"2041",2688,"Brandin Knight"
"2042",202688,"Brandon Knight"
"2043",1510,"Brevin Knight"
"2044",1861,"Negele Knight"
"2045",77288,"Ron Knight"
"2046",77289,"Toby Knight"
"2047",969,"Travis Knight"
"2048",77291,"Lee Knorek"
"2049",77292,"Dick Knostman"
"2050",77293,"Rod Knowles"
"2051",77294,"Bart Kofoed"
"2052",77295,"Don Kojis"
"2053",77296,"Milo Komenich"
"2054",77297,"Howard Komives"
"2055",402,"Jon Koncak"
"2056",77299,"Bud Koper"
"2057",77300,"Joe Kopicki"
"2058",77301,"Frank Kornet"
"2059",101117,"Yaroslav Korolev"
"2060",2594,"Kyle Korver"
"2061",77302,"Len Kosmalski"
"2062",77303,"Andy Kostecka"
"2063",77304,"Harold Kottman"
"2064",201585,"Kosta Koufos"
"2065",77305,"Tom Kozelko"
"2066",77306,"Arvid Kramer"
"2067",77307,"Barry Kramer"
"2068",77308,"Joel Kramer"
"2069",77309,"Dan Kraus"
"2070",77310,"Herb Krautblatt"
"2071",203139,"Viacheslav Kravtsov"
"2072",77311,"Jim Krebs"
"2073",77312,"Wayne Kreklow"
"2074",77313,"Tom Kron"
"2075",77314,"Tom Kropp"
"2076",2420,"Nenad Krstic"
"2077",1474,"Larry Krystkowiak"
"2078",77316,"Steve Kuberski"
"2079",77317,"Leo Kubiak"
"2080",77318,"Bruce Kuczenski"
"2081",77319,"Frank Kudelka"
"2082",77320,"John Kuester"
"2083",77322,"Ray Kuka"
"2084",389,"Toni Kukoc"
"2085",77323,"Kevin Kunnert"
"2086",77324,"Mitch Kupchak"
"2087",77325,"Charles Kupec"
"2088",201633,"Rob Kurz"
"2089",2825,"Ibrahim Kutluay"
"2090",203136,"Ognjen Kuzmic"
"2091",1627851,"Mindaugas Kuzminskas"
"2092",77327,"Fred LaCour"
"2093",1711,"Raef LaFrentz"
"2094",77328,"Tom LaGarde"
"2095",1601,"Rusty LaRue"
"2096",77340,"Rudy LaRusso"
"2097",203897,"Zach LaVine"
"2098",1627746,"Skal Labissiere"
"2099",77326,"Sam Lacey"
"2100",363,"Christian Laettner"
"2101",201802,"Oliver Lafayette"
"2102",100263,"Bill Laimbeer"
"2103",77329,"Pete Lalich"
"2104",77330,"Bo Lamar"
"2105",203117,"Doron Lamb"
"2106",203087,"Jeremy Lamb"
"2107",77331,"John Lambert"
"2108",77332,"Jeff Lamp"
"2109",2573,"Maciej Lampe"
"2110",77333,"Jim Lampley"
"2111",2253,"Sean Lampley"
"2112",201171,"Carl Landry"
"2113",202068,"Marcus Landry"
"2114",77334,"Mark Landsberger"
"2115",77335,"Jerome Lane"
"2116",457,"Andrew Lang"
"2117",226,"Antonio Lang"
"2118",2591,"James Lang"
"2119",1892,"Trajan Langdon"
"2120",101247,"Keith Langford"
"2121",2061,"Dan Langhi"
"2122",600005,"Bob Lanier"
"2123",77338,"Stu Lantz"
"2124",1627879,"Nicolas Laprovittola"
"2125",77339,"York Larese"
"2126",203499,"Shane Larkin"
"2127",77341,"John Laskowski"
"2128",201186,"Stephane Lasme"
"2129",77342,"Dave Lattin"
"2130",968,"Priest Lauderdale"
"2131",77344,"Rich Laurel"
"2132",77345,"Walt Lautenbach"
"2133",203530,"Joffrey Lauvergne"
"2134",77346,"Tony Lavelli"
"2135",77347,"Bob Lavoy"
"2136",201151,"Acie Law"
"2137",202371,"Gani Lawal"
"2138",77348,"Ed Lawrence"
"2139",1535,"Jason Lawson"
"2140",201951,"Ty Lawson"
"2141",1627774,"Jake Layman"
"2142",77350,"Dennis Layton"
"2143",1627747,"Caris LeVert"
"2144",77351,"Emanuel Leaks"
"2145",77352,"Hal Lear"
"2146",77353,"Allen Leavell"
"2147",77354,"Jeff Lebo"
"2148",287,"Eric Leckner"
"2149",203495,"Ricky Ledo"
"2150",77356,"Butch Lee"
"2151",77357,"Clyde Lee"
"2152",201584,"Courtney Lee"
"2153",101135,"David Lee"
"2154",77358,"Doug Lee"
"2155",77359,"George Lee"
"2156",77360,"Greg Lee"
"2157",77361,"Keith Lee"
"2158",77362,"Kurk Lee"
"2159",202723,"Malcolm Lee"
"2160",77363,"Rock Lee"
"2161",77364,"Ron Lee"
"2162",77365,"Russell Lee"
"2163",77366,"Ed Leede"
"2164",77367,"Hank Lefkowitz"
"2165",100,"Tim Legler"
"2166",77369,"George Lehmann"
"2167",203458,"Alex Len"
"2168",702,"Voshon Lenard"
"2169",77371,"Bob Leonard"
"2170",77370,"Gary Leonard"
"2171",202695,"Kawhi Leonard"
"2172",203086,"Meyers Leonard"
"2173",77372,"Jim Les"
"2174",202727,"Travis Leslie"
"2175",77373,"Ronnie Lester"
"2176",77374,"Clifford Lett"
"2177",202720,"Jon Leuer"
"2178",77375,"Andrew Levane"
"2179",77376,"Lafayette Lever"
"2180",77377,"Cliff Levingston"
"2181",77385,"Bobby Lewis"
"2182",736,"Cedric Lewis"
"2183",77379,"Fred Lewis"
"2184",77380,"Freddie Lewis"
"2185",77381,"Grady Lewis"
"2186",729,"Martin Lewis"
"2187",1900,"Quincy Lewis"
"2188",77383,"Ralph Lewis"
"2189",1740,"Rashard Lewis"
"2190",77384,"Reggie Lewis"
"2191",77386,"Marcus Liberty"
"2192",77387,"Todd Lichti"
"2193",202732,"DeAndre Liggins"
"2194",77388,"Bill Ligon"
"2195",203081,"Damian Lillard"
"2196",202391,"Jeremy Lin"
"2197",77389,"Steve Lingenfelter"
"2198",175,"Alton Lister"
"2199",988,"Randy Livingston"
"2200",2733,"Shaun Livingston"
"2201",77392,"Ron Livingstone"
"2202",1024,"Horacio Llamas"
"2203",77394,"Earl Lloyd"
"2204",77395,"Lewis Lloyd"
"2205",77396,"Scott Lloyd"
"2206",77397,"Bob Lochmueller"
"2207",77398,"Robert Lock"
"2208",77399,"Darrell Lockhart"
"2209",1100,"Ian Lockhart"
"2210",77401,"Kevin Loder"
"2211",77402,"Don Lofgran"
"2212",77403,"Johnny Logan"
"2213",38,"Brad Lohaus"
"2214",1609,"Art Long"
"2215",3,"Grant Long"
"2216",1381,"John Long"
"2217",77406,"Paul Long"
"2218",26,"Luc Longley"
"2219",1626172,"Kevon Looney"
"2220",201572,"Brook Lopez"
"2221",1732,"Felipe Lopez"
"2222",2221,"Raul Lopez"
"2223",201577,"Robin Lopez"
"2224",943,"Ryan Lorthridge"
"2225",77409,"Jim Loscutoff"
"2226",77410,"Plummer Lott"
"2227",77411,"Kevin Loughery"
"2228",77412,"Bob Love"
"2229",201567,"Kevin Love"
"2230",77413,"Stan Love"
"2231",77414,"Clyde Lovellette"
"2232",77415,"Sidney Lowe"
"2233",77416,"Chuck Lowery"
"2234",200768,"Kyle Lowry"
"2235",77417,"Al Lucas"
"2236",77418,"Jerry Lucas"
"2237",77419,"John Lucas"
"2238",203564,"Kalin Lucas"
"2239",77420,"Maurice Lucas"
"2240",101249,"John Lucas III"
"2241",77421,"Ted Luckenbill"
"2242",1731,"Tyronn Lue"
"2243",77422,"Jim Luisi"
"2244",77423,"Al Lujack"
"2245",77424,"Phil Lumpkin"
"2246",77425,"Ray Lumpp"
"2247",1627789,"Timothe Luwawu"
"2248",1626168,"Trey Lyles"
"2249",248,"George Lynch"
"2250",77426,"Kevin Lynch"
"2251",77427,"Mike Lynn"
"2252",1928,"Todd MacCulloch"
"2253",77430,"Ronnie MacGilvray"
"2254",931,"Don MacLean"
"2255",77428,"Mike Macaluso"
"2256",77429,"Ed Macauley"
"2257",203159,"Scott Machado"
"2258",101178,"Arvydas Macijauskas"
"2259",77432,"Ollie Mack"
"2260",694,"Sam Mack"
"2261",202714,"Shelvin Mack"
"2262",1635,"Malcolm Mackey"
"2263",77435,"Rudy Macklin"
"2264",202731,"Vernon Macklin"
"2265",77436,"Johnny Macknowski"
"2266",1855,"Mark Macon"
"2267",77438,"Kyle Macy"
"2268",77439,"Jack Maddox"
"2269",2432,"Tito Maddox"
"2270",1666,"Gerald Madkins"
"2271",2058,"Mark Madsen"
"2272",77441,"Norm Mager"
"2273",1894,"Corey Maggette"
"2274",77442,"Dave Magley"
"2275",2048,"Jamaal Magloire"
"2276",101133,"Ian Mahinmi"
"2277",77443,"John Mahnken"
"2278",77444,"Francis Mahoney"
"2279",328,"Rick Mahorn"
"2280",105,"Dan Majerle"
"2281",200970,"Renaldo Major"
"2282",1627748,"Thon Maker"
"2283",77447,"Lionel Malamed"
"2284",117,"Jeff Malone"
"2285",252,"Karl Malone"
"2286",77449,"Moses Malone"
"2287",1074,"Matt Maloney"
"2288",77450,"Steve Malovic"
"2289",77451,"Ted Manakas"
"2290",77452,"John Mandic"
"2291",77453,"Frank Mangiapane"
"2292",986,"Marcus Mann"
"2293",330,"Danny Manning"
"2294",77454,"Ed Manning"
"2295",316,"Richard Manning"
"2296",77456,"Pace Mannion"
"2297",77457,"Nick Mantis"
"2298",77459,"Pete Maravich"
"2299",77458,"Peter Maravich"
"2300",203906,"Devyn Marble"
"2301",77460,"Roy Marble"
"2302",950,"Stephon Marbury"
"2303",36,"Sarunas Marciulionis"
"2304",77462,"Saul Mariaschin"
"2305",77463,"Jack Marin"
"2306",1890,"Shawn Marion"
"2307",1626246,"Boban Marjanovic"
"2308",200806,"Damir Markota"
"2309",1752,"Sean Marks"
"2310",77464,"Harvey Marlatt"
"2311",77465,"Eric Marsh"
"2312",77466,"Jim Marsh"
"2313",681,"Donny Marshall"
"2314",923,"Donyell Marshall"
"2315",203088,"Kendall Marshall"
"2316",101185,"Rawle Marshall"
"2317",77467,"Tom Marshall"
"2318",77468,"Vester Marshall"
"2319",77481,"Bill Martin"
"2320",77478,"Bob Martin"
"2321",77469,"Brian Martin"
"2322",201858,"Cartier Martin"
"2323",733,"Cuonzo Martin"
"2324",239,"Darrick Martin"
"2325",77473,"Don Martin"
"2326",77471,"Donald Martin"
"2327",77472,"Fernando Martin"
"2328",1626185,"Jarell Martin"
"2329",77474,"Jeff Martin"
"2330",2030,"Kenyon Martin"
"2331",2755,"Kevin Martin"
"2332",77475,"Larue Martin"
"2333",77476,"Mo Martin"
"2334",77477,"Phil Martin"
"2335",77479,"Ronald Martin"
"2336",77480,"Slater Martin"
"2337",469,"Jamal Mashburn"
"2338",77482,"Al Masino"
"2339",193,"Anthony Mason"
"2340",2046,"Desmond Mason"
"2341",2427,"Roger Mason Jr."
"2342",763,"Tony Massenburg"
"2343",77483,"Eddie Mast"
"2344",77484,"Wes Matthews"
"2345",202083,"Wesley Matthews"
"2346",77485,"Ariel Maughan"
"2347",77486,"Marlon Maxey"
"2348",101131,"Jason Maxiell"
"2349",77487,"Cedric Maxwell"
"2350",137,"Vernon Maxwell"
"2351",77489,"Don May"
"2352",77490,"Scott May"
"2353",101118,"Sean May"
"2354",195,"Lee Mayberry"
"2355",77492,"Clyde Mayes"
"2356",77493,"Tharon Mayes"
"2357",77495,"Bill Mayfield"
"2358",77494,"Ken Mayfield"
"2359",201953,"Eric Maynor"
"2360",201564,"O.J. Mayo"
"2361",77496,"Travis Mays"
"2362",77497,"Matt Mazza"
"2363",201601,"Luc Mbah a Moute"
"2364",2788,"DJ Mbenga"
"2365",77498,"Bob McAdoo"
"2366",203949,"James Michael McAdoo"
"2367",77499,"Ken McBride"
"2368",203492,"Ray McCallum"
"2369",737,"Bob McCann"
"2370",77500,"Brendan McCann"
"2371",77502,"Mel McCants"
"2372",101119,"Rashad McCants"
"2373",77503,"Mike McCarron"
"2374",77504,"Andre McCarter"
"2375",77505,"Willie McCarter"
"2376",77506,"Johnny McCarthy"
"2377",77507,"Howie McCarty"
"2378",1820,"Kelly McCarty"
"2379",962,"Walter McCarty"
"2380",1043,"Amal McCaskill"
"2381",1627775,"Patrick McCaw"
"2382",77509,"Dwayne McClain"
"2383",77510,"Ted, Hound Dog McClain"
"2384",1627815,"Sheldon McClellan"
"2385",2082,"Dan McClintock"
"2386",77512,"Jack McCloskey"
"2387",45,"George McCloud"
"2388",203468,"CJ McCollum"
"2389",77513,"John McConathy"
"2390",77514,"Paul McConnell"
"2391",204456,"TJ McConnell"
"2392",77515,"Keith McCord"
"2393",77516,"Tim McCormick"
"2394",1741,"Jelani McCoy"
"2395",77517,"Paul McCracken"
"2396",200840,"Chris McCray"
"2397",1622,"Rodney McCray"
"2398",77518,"Scooter McCray"
"2399",1626191,"Chris McCullough"
"2400",77520,"John McCullough"
"2401",723,"Clint McDaniel"
"2402",1365,"Xavier McDaniel"
"2403",77523,"Jim McDaniels"
"2404",203909,"KJ McDaniels"
"2405",203926,"Doug McDermott"
"2406",77524,"Ben McDonald"
"2407",77525,"Glenn McDonald"
"2408",1075,"Michael McDonald"
"2409",77527,"Hank McDowell"
"2410",686,"Antonio McDyess"
"2411",77528,"Jim McElroy"
"2412",200829,"Ivan McFarlin"
"2413",77529,"Mel McGaha"
"2414",203956,"Mitch McGary"
"2415",201580,"JaVale McGee"
"2416",77530,"Mike McGee"
"2417",77531,"Bill McGill"
"2418",77532,"George McGinnis"
"2419",77533,"Jon McGlocklin"
"2420",1503,"Tracy McGrady"
"2421",77534,"Gil McGregor"
"2422",203585,"Rodney McGruder"
"2423",77536,"Al McGuire"
"2424",77535,"Allie McGuire"
"2425",77537,"Dick McGuire"
"2426",201187,"Dominic McGuire"
"2427",1450,"Kevin McHale"
"2428",29,"Jim McIlvaine"
"2429",976,"Jeff McInnis"
"2430",77540,"Kenny McIntosh"
"2431",77541,"Kevin McKenna"
"2432",77542,"Forrest McKenzie"
"2433",77543,"Stan McKenzie"
"2434",365,"Derrick McKey"
"2435",243,"Aaron McKie"
"2436",77547,"Billy McKinney"
"2437",77545,"Carlton McKinney"
"2438",77546,"Horace McKinney"
"2439",203463,"Ben McLemore"
"2440",77548,"Mccoy McLemore"
"2441",77549,"George McLeod"
"2442",2693,"Keith McLeod"
"2443",1728,"Roshown McLeod"
"2444",77551,"Jack McMahon"
"2445",203,"Nate McMillan"
"2446",77553,"Tom McMillen"
"2447",77554,"Jim McMillian"
"2448",77555,"Shellie McMillon"
"2449",77556,"Mal McMullan"
"2450",77557,"Chet McNabb"
"2451",77558,"Mark McNamara"
"2452",77559,"Joe McNamee"
"2453",202077,"Jerel McNeal"
"2454",77560,"Chris McNealy"
"2455",77562,"Bob McNeill"
"2456",77561,"Larry McNeill"
"2457",77563,"Carl McNulty"
"2458",2101,"Paul McPherson"
"2459",77565,"Cozell McQueen"
"2460",203895,"Jordan McRae"
"2461",77566,"Thales McReynolds"
"2462",201177,"Josh McRoberts"
"2463",77567,"Eric McWilliams"
"2464",77568,"George Mearns"
"2465",2098,"Slava Medvedenko"
"2466",1577,"Darnell Mee"
"2467",201975,"Jodie Meeks"
"2468",77570,"Cliff Meely"
"2469",77571,"Scott Meents"
"2470",77572,"Dick Mehen"
"2471",77573,"Don Meineke"
"2472",77574,"Carl Meinhold"
"2473",1626257,"Salah Mejri"
"2474",203539,"Gal Mekel"
"2475",77576,"Bill Melchionni"
"2476",77575,"Gary Melchionni"
"2477",203097,"Fab Melo"
"2478",77577,"Ed Melvin"
"2479",77578,"Dean Meminger"
"2480",77579,"Chuck Mencel"
"2481",77580,"John Mengelt"
"2482",77581,"Ken Menke"
"2483",200822,"Pops Mensah-Bonsu"
"2484",1500,"Ron Mercer"
"2485",77582,"Joe Meriweather"
"2486",77583,"Porter Meriwether"
"2487",77584,"Tom Meschery"
"2488",684,"Loren Meyer"
"2489",77586,"Dave Meyers"
"2490",77587,"Stan Miasek"
"2491",77588,"Larry Micheaux"
"2492",1626175,"Jordan Mickey"
"2493",203114,"Khris Middleton"
"2494",77589,"Zigmund Mihalik"
"2495",2036,"Chris Mihm"
"2496",77590,"Ed Mikan"
"2497",600012,"George Mikan"
"2498",77591,"Larry Mikan"
"2499",77593,"Vern Mikkelsen"
